index,AL,AT,BA,BE,BG,CH,CY,CZ,CZ+DE+SK,DE_LU,DK_1,DK_2,EE,ES,FI,FR,GB,GE,GR,HR,HU,IE(SEM),IE,IT,IT_BRNN,IT_CALA,IT_CNOR,IT_CSUD,IT_FOGN,IT_NORD,IT_ROSN,IT_SARD,IT_SICI,IT_SUD,LT,LV,MD,ME,MK,MT,NL,NO_1,NO_2,NO_3,NO_4,NO_5,PL,PT,RO,RS,SE_1,SE_2,SE_3,SE_4,SI,SK,TR,UA,UA_BEI,UA_IPS,XK,IS
2021-01-01 00:00:00+01:00,,50.87,,50.87,49.95,50.98,,45.54,,50.87,50.87,50.87,24.95,50.87,24.95,50.87,,,50.87,50.87,45.54,,55.09,,,50.87,50.87,50.87,,50.87,,50.87,50.87,50.87,24.95,24.95,,,,,50.87,24.95,24.95,23.77,18.65,24.95,34.18,50.87,45.59,38.89,24.95,24.95,24.95,24.95,50.87,45.54,,21.04,33.68,21.04,,
2021-01-01 01:00:00+01:00,,48.19,,48.19,48.05,45.94,,41.59,,48.19,48.19,48.19,24.35,48.19,24.35,48.19,,,48.19,48.19,41.59,,54.02,,,48.19,48.19,48.19,,48.19,,48.19,48.19,48.19,24.35,24.35,,,,,48.19,24.35,24.35,22.93,18.61,24.35,32.61,48.19,41.63,34.86,24.35,24.35,24.35,24.35,48.19,41.59,,21.04,33.68,21.04,,
2021-01-01 02:00:00+01:00,,44.68,,44.68,49.62,44.53,,40.05,,44.68,44.68,44.68,23.98,44.68,23.98,44.68,,,44.68,44.68,40.05,,53.0,,,44.68,44.68,44.68,,44.68,,44.68,44.68,44.68,23.98,23.98,,,,,44.68,23.98,23.98,23.68,18.57,23.98,32.58,44.68,40.09,33.62,23.98,23.98,23.98,23.98,44.68,40.05,,20.93,33.68,20.93,,
2021-01-01 03:00:00+01:00,,42.92,,42.92,46.73,41.01,,36.9,,42.92,42.92,42.92,23.72,38.5,23.72,42.92,,,42.92,42.92,36.9,,51.24,,,42.92,42.92,42.92,,42.92,,42.92,42.92,42.92,23.72,23.72,,,,,42.92,23.72,23.72,23.63,18.57,23.72,32.2,38.5,36.94,28.25,23.72,23.72,23.72,23.72,42.92,36.9,,20.93,33.68,20.93,,
2021-01-01 04:00:00+01:00,,40.39,,40.39,45.39,39.23,,34.47,,40.39,40.39,40.39,23.73,36.8,23.73,40.39,,,40.39,40.39,34.47,,48.13,,,40.39,40.39,40.39,,40.39,,40.39,40.39,40.39,23.73,23.73,,,,,40.39,23.73,23.73,23.71,18.59,23.73,29.16,36.8,34.5,29.03,23.73,23.73,23.73,23.73,40.39,34.47,,20.93,33.68,20.93,,
2021-01-01 05:00:00+01:00,,40.2,,40.2,44.25,38.43,,32.82,,40.2,40.2,40.2,24.06,36.55,24.06,40.2,,,20.96,40.2,32.82,,47.3,,,40.2,40.2,40.2,,40.2,,40.2,40.2,40.2,24.06,24.06,,,,,40.2,24.06,24.06,23.89,18.67,24.06,28.46,36.55,32.86,29.22,24.06,24.06,24.06,24.06,40.2,32.82,,19.56,33.68,19.56,,
2021-01-01 06:00:00+01:00,,39.63,,39.63,36.34,39.57,,30.71,,39.63,39.63,39.63,24.44,36.6,24.44,39.63,,,39.63,39.63,27.7,,47.63,,,39.63,39.63,39.63,,39.63,,39.63,39.63,39.63,24.44,24.44,,,,,39.63,24.44,24.44,24.36,18.71,24.44,28.11,36.6,27.73,29.71,24.44,24.44,24.44,24.44,39.63,27.7,,26.27,62.19,26.27,,
2021-01-01 07:00:00+01:00,,40.09,,40.09,19.97,40.78,,15.0,,40.09,40.09,40.09,24.93,36.55,24.93,40.09,,,40.1,5.91,15.0,,45.36,,,40.09,40.09,40.09,,40.09,,40.09,40.09,40.09,24.93,24.93,,,,,40.09,24.93,24.93,24.93,18.52,24.93,28.46,36.55,15.02,1.08,24.93,24.93,24.93,24.93,5.91,15.0,,26.97,62.19,26.97,,
2021-01-01 08:00:00+01:00,,41.27,,41.27,20.0,42.72,,8.43,,41.27,41.27,41.27,24.9,36.55,24.9,41.27,,,20.0,41.27,8.43,,43.45,,,41.27,41.27,41.27,,41.27,,41.27,41.27,41.27,24.9,24.9,,,,,41.27,24.9,24.9,24.9,18.62,24.9,28.46,36.55,8.43,1.1,24.9,24.9,24.9,24.9,41.27,8.43,,33.01,62.19,33.01,,
2021-01-01 09:00:00+01:00,,44.88,,44.88,20.43,44.32,,26.2,,44.88,44.88,44.88,25.07,36.55,25.07,44.88,,,40.74,41.67,20.77,,47.79,,,41.67,41.67,41.67,,41.67,,41.67,41.67,41.67,25.07,25.07,,,,,44.88,25.07,25.07,25.07,18.8,25.07,30.62,36.55,20.79,36.07,25.07,25.07,25.07,25.07,41.67,20.77,,33.26,62.19,33.26,,
2021-01-01 10:00:00+01:00,,45.0,,45.0,20.16,46.14,,31.64,,45.0,45.0,45.0,30.02,37.55,25.63,45.0,,,45.0,45.0,27.7,,51.82,,,45.0,45.0,45.0,,45.0,,45.0,45.0,45.0,30.02,30.02,,,,,45.0,25.63,25.63,25.63,18.94,25.63,32.49,37.55,27.72,1.1,25.63,25.63,25.63,30.02,45.0,27.7,,33.15,62.19,33.15,,
2021-01-01 11:00:00+01:00,,47.2,,47.2,22.25,46.35,,42.4,,47.2,47.2,47.2,37.14,37.55,25.92,47.2,,,47.2,46.0,38.91,,55.02,,,47.2,47.2,47.2,,47.2,,47.2,47.2,47.2,37.14,37.14,,,,,47.2,25.92,25.92,25.92,19.0,25.92,37.14,37.55,30.25,33.06,25.92,25.92,25.92,37.14,46.0,38.91,,33.54,62.19,33.54,,
2021-01-01 12:00:00+01:00,,50.78,,50.78,22.25,48.9,,43.88,,50.78,50.78,50.78,39.05,37.55,26.13,50.78,,,48.43,46.0,41.78,,57.02,,,48.43,48.43,48.43,,48.43,,48.43,48.43,48.43,39.05,39.05,,,,,50.78,26.13,26.13,26.13,22.88,26.13,39.05,37.55,29.04,35.21,26.13,26.13,26.13,39.05,46.0,41.78,,38.52,62.19,38.52,,
2021-01-01 13:00:00+01:00,,45.49,,45.49,28.99,48.52,,45.1,,45.49,45.49,45.49,40.59,37.55,26.57,45.49,,,24.85,45.49,41.3,,61.32,,,45.49,45.49,45.49,,45.49,,45.49,45.49,45.49,40.59,40.59,,,,,45.49,26.57,26.57,26.57,26.57,26.57,40.59,37.55,28.55,27.65,26.57,26.57,26.57,40.59,45.49,41.3,,40.39,62.19,40.39,,
2021-01-01 14:00:00+01:00,,44.73,,44.73,44.77,48.05,,43.01,,44.73,44.73,44.73,40.79,36.6,27.3,44.73,,,44.73,44.73,42.74,,64.52,,,44.73,44.73,44.73,,44.73,,44.73,44.73,44.73,40.79,40.79,,,,,44.73,27.3,27.3,27.3,27.3,27.3,40.79,36.6,34.5,22.5,27.3,27.3,27.3,40.79,44.73,42.74,,37.86,62.19,37.86,,
2021-01-01 15:00:00+01:00,,46.59,,46.59,51.08,49.02,,44.32,,46.59,46.59,46.59,45.47,35.5,28.61,46.59,,,46.59,46.59,43.06,,68.07,,,46.59,46.59,46.59,,46.59,,46.59,46.59,46.59,45.47,45.47,,,,,46.59,28.61,28.61,28.61,28.61,28.61,45.47,35.5,43.1,29.58,28.61,28.61,28.61,45.47,46.59,43.06,,40.21,62.19,40.21,,
2021-01-01 16:00:00+01:00,,52.99,,52.99,51.11,53.73,,49.33,,52.99,52.99,52.99,51.72,36.0,30.25,52.99,,,52.99,52.99,49.33,,68.48,,,52.99,52.99,52.99,,52.99,,52.99,52.99,52.99,51.72,51.72,,,,,52.99,29.35,29.35,30.25,30.25,29.35,51.72,36.0,49.38,47.06,30.25,30.25,30.25,51.72,52.99,49.33,,40.25,62.19,40.25,,
2021-01-01 17:00:00+01:00,,60.26,,60.26,51.45,57.72,,54.81,,60.26,60.26,60.26,55.39,38.5,30.19,60.26,,,60.26,60.26,54.81,,96.09,,,60.26,60.26,60.26,,60.26,,60.26,60.26,60.26,55.39,55.39,,,,,60.26,29.3,29.3,30.19,30.19,29.3,55.39,38.5,54.87,52.03,30.19,30.19,30.19,55.39,60.26,54.81,,40.21,62.19,40.21,,
2021-01-01 18:00:00+01:00,,60.61,,60.61,51.44,58.3,,55.0,,60.61,60.61,60.61,53.01,52.01,28.82,60.61,,,60.61,60.61,55.0,,124.23,,,60.61,60.61,60.61,,60.61,,60.61,60.61,60.61,53.01,53.01,,,,,60.61,28.82,28.82,28.82,28.82,28.82,53.01,52.01,55.06,51.45,28.82,28.82,28.82,53.01,60.61,55.0,,37.89,62.19,37.89,,
2021-01-01 19:00:00+01:00,,60.36,,60.36,51.23,58.12,,55.0,,60.36,60.36,60.36,55.74,55.16,28.25,60.36,,,60.36,60.36,55.0,,93.0,,,60.36,60.36,60.36,,60.36,,60.36,60.36,60.36,55.74,55.74,,,,,60.36,28.25,28.25,28.25,28.25,28.25,55.74,55.16,55.05,51.71,28.25,28.25,28.25,55.74,60.36,55.0,,34.49,62.19,34.49,,
2021-01-01 20:00:00+01:00,,57.4,,57.4,51.11,56.46,,54.74,,57.4,57.4,57.4,54.94,57.4,27.32,57.4,,,57.4,57.4,54.74,,83.31,,,57.4,57.4,57.4,,57.4,,57.4,57.4,57.4,54.94,54.94,,,,,57.4,27.32,27.32,27.32,27.32,27.32,54.94,57.4,54.79,45.43,27.32,27.32,27.32,54.94,57.4,54.74,,34.35,62.19,34.35,,
2021-01-01 21:00:00+01:00,,53.86,,53.86,51.28,53.89,,51.5,,53.86,53.86,53.86,50.82,53.86,28.25,53.86,,,53.86,53.86,51.5,,74.0,,,53.86,53.86,53.86,,53.86,,53.86,53.86,53.86,50.82,50.82,,,,,53.86,26.98,26.98,24.99,24.99,26.98,50.82,53.86,51.55,41.85,26.98,26.98,26.98,50.82,53.86,51.5,,40.21,62.19,40.21,,
2021-01-01 22:00:00+01:00,,53.45,,53.45,51.25,52.02,,51.25,,53.45,53.45,53.45,45.22,53.45,27.01,53.45,,,53.45,53.45,51.25,,90.0,,,53.45,53.45,53.45,,53.45,,53.45,53.45,53.45,45.22,45.22,,,,,53.45,26.44,26.44,22.92,22.92,26.44,45.22,53.45,51.3,42.04,26.44,26.44,26.44,45.22,53.45,51.25,,21.04,33.68,21.04,,
2021-01-01 23:00:00+01:00,,49.72,,49.72,51.36,48.72,,46.83,,49.72,49.72,49.72,25.64,49.72,25.64,49.72,,,49.72,49.72,46.83,,73.0,,,49.72,49.72,49.72,,49.72,,49.72,49.72,49.72,25.64,25.64,,,,,49.72,25.64,25.64,21.81,21.81,25.64,35.81,49.72,46.87,36.54,25.64,25.64,25.64,25.64,49.72,46.83,,21.0,33.68,21.0,,
2021-01-02 00:00:00+01:00,,46.69,,46.69,46.07,53.24,,44.1,,46.69,46.69,46.69,25.59,46.69,25.59,46.69,,,46.69,0.18,44.1,,69.9,,,46.69,46.69,46.69,,46.69,,46.69,46.69,46.69,25.59,25.59,,,,,46.69,25.59,25.59,22.03,19.45,25.59,39.3,46.69,44.1,45.43,25.59,25.59,25.59,25.59,0.18,44.1,,19.91,33.68,19.91,,
2021-01-02 01:00:00+01:00,,42.43,,42.43,40.06,49.66,,38.54,,42.43,42.43,42.43,24.91,42.43,24.91,42.43,,,42.43,0.17,38.54,,69.9,,,42.43,42.43,42.43,,42.43,,42.43,42.43,42.43,24.91,24.91,,,,,42.43,24.91,24.91,22.09,19.4,24.91,39.37,42.43,38.54,40.16,24.91,24.91,24.91,24.91,0.17,38.54,,14.01,33.68,14.01,,
2021-01-02 02:00:00+01:00,,41.09,,41.09,38.02,46.04,,38.08,,41.09,41.09,41.09,24.74,40.1,24.74,41.09,,,41.09,0.16,38.08,,64.0,,,41.09,41.09,41.09,,41.09,,41.09,41.09,41.09,24.74,24.74,,,,,41.09,24.74,24.74,22.0,19.37,24.74,38.68,40.1,38.08,39.09,24.74,24.74,24.74,24.74,0.16,38.08,,20.3,33.68,20.3,,
2021-01-02 03:00:00+01:00,,40.0,,40.0,29.67,43.49,,37.1,,40.0,40.0,40.0,24.66,39.11,24.66,40.0,,,27.26,0.92,37.1,,60.0,,,40.0,40.0,40.0,,40.0,,40.0,40.0,40.0,24.66,24.66,,,,,40.0,24.66,24.66,22.03,19.43,24.66,37.1,39.11,37.1,36.12,24.66,24.66,24.66,24.66,0.92,37.1,,20.3,33.68,20.3,,
2021-01-02 04:00:00+01:00,,37.55,,37.55,31.7,42.04,,36.88,,37.55,37.55,37.55,24.72,37.55,24.72,37.55,,,20.08,0.2,36.88,,58.82,,,20.08,37.55,20.08,,37.55,,20.08,20.08,20.08,24.72,24.72,,,,,37.55,24.72,24.72,22.09,19.47,24.72,37.83,37.55,36.88,35.42,24.72,24.72,24.72,24.72,0.2,36.88,,14.05,33.68,14.05,,
2021-01-02 05:00:00+01:00,,39.0,,39.0,43.57,42.85,,37.2,,39.0,39.0,39.0,24.92,37.7,24.92,39.0,,,39.0,0.91,37.2,,55.03,,,39.0,39.0,39.0,,39.0,,39.0,39.0,39.0,24.92,24.92,,,,,39.0,24.92,24.92,23.56,19.5,24.92,38.53,37.7,37.2,37.2,24.92,24.92,24.92,24.92,1.0,37.2,,21.11,33.68,21.11,,
2021-01-02 06:00:00+01:00,,42.09,,42.09,48.6,45.26,,40.56,,42.09,42.09,42.09,30.05,39.6,25.62,42.09,,,42.09,0.15,40.56,,54.9,,,42.09,42.09,42.09,,42.09,,42.09,42.09,42.09,30.05,30.05,,,,,42.09,25.62,25.62,24.41,19.5,25.62,38.95,39.6,40.55,36.81,25.62,25.62,25.62,30.05,0.15,40.56,,27.18,61.98,27.18,,
2021-01-02 07:00:00+01:00,,44.96,,44.96,51.14,49.16,,45.2,,44.96,44.96,44.96,26.19,43.34,26.19,44.96,,,46.57,1.01,45.2,,58.82,,,46.57,46.57,46.57,,46.57,,46.57,46.57,46.57,26.19,26.19,,,,,44.96,26.19,26.19,25.74,20.05,26.19,44.31,43.34,45.19,39.81,26.19,26.19,26.19,26.19,1.01,45.2,,28.94,61.98,28.94,,
2021-01-02 08:00:00+01:00,,48.45,,48.45,51.14,53.27,,49.67,,48.45,48.45,48.45,43.3,48.45,28.02,48.45,,,31.88,43.0,49.67,,55.0,,,51.33,51.33,51.33,,51.33,,51.33,51.33,51.33,43.3,43.3,,,,,48.45,26.7,26.7,25.87,20.78,26.7,43.3,48.45,49.66,46.15,28.02,28.02,28.02,43.3,43.0,49.67,,38.52,61.98,38.52,,
2021-01-02 09:00:00+01:00,,52.0,,52.0,51.14,58.83,,55.43,,52.0,52.0,52.0,47.85,51.6,27.65,52.0,,,48.81,43.1,55.43,,61.51,,,54.6,54.6,54.6,,54.6,,54.6,54.6,54.6,47.85,47.85,,,,,52.0,26.89,26.89,26.89,22.71,26.89,47.85,51.6,55.42,51.04,27.65,27.65,27.65,47.85,43.1,55.43,,38.52,61.98,38.52,,
2021-01-02 10:00:00+01:00,,52.0,,52.0,51.14,59.45,,57.33,,52.0,52.0,52.0,50.75,52.0,28.83,52.0,,,48.81,52.0,57.33,,72.96,,,53.17,53.17,53.17,,53.17,,53.17,53.17,53.17,50.75,50.75,,,,,52.0,27.7,27.7,27.7,26.09,27.7,50.75,52.0,57.32,53.3,28.83,28.83,28.83,50.75,52.0,57.33,,37.89,61.98,37.89,,
2021-01-02 11:00:00+01:00,,52.15,,52.15,51.14,59.75,,57.4,,52.15,52.15,52.15,50.9,51.25,29.76,52.15,,,48.81,52.15,57.4,,81.36,,,52.0,52.15,52.15,,52.15,,52.15,52.0,52.0,50.9,50.9,,,,,52.15,28.09,28.09,29.76,29.76,28.09,50.9,51.25,57.08,54.53,29.76,29.76,29.76,50.9,52.15,57.4,,33.36,61.98,33.36,,
2021-01-02 12:00:00+01:00,,55.95,,55.95,51.14,60.19,,56.9,,55.95,55.95,55.95,53.75,50.56,28.62,55.95,,,48.81,55.95,56.9,,85.0,,,55.95,55.95,55.95,,55.95,,55.95,55.95,55.95,53.75,53.75,,,,,55.95,27.84,27.84,28.62,28.62,27.84,53.75,50.56,54.99,55.06,28.62,28.62,28.62,53.75,55.95,56.9,,38.52,61.98,38.52,,
2021-01-02 13:00:00+01:00,,52.0,,52.0,51.13,59.19,,55.3,,52.0,52.0,52.0,50.75,50.57,28.72,52.0,,,40.45,52.0,55.3,,85.27,,,52.0,52.0,52.0,,52.0,,52.0,52.0,52.0,50.75,50.75,,,,,52.0,27.84,27.84,28.72,28.72,27.84,50.75,50.57,53.32,51.1,28.72,28.72,28.72,50.75,52.0,55.3,,40.39,61.98,40.39,,
2021-01-02 14:00:00+01:00,,50.69,,50.69,51.14,57.76,,55.0,,50.69,50.69,50.69,49.48,50.57,36.73,50.69,,,51.68,50.69,55.0,,82.81,,,52.0,52.0,52.0,,52.0,,52.0,52.0,52.0,49.48,49.48,,,,,50.69,27.91,27.91,28.89,28.89,27.91,49.48,50.57,54.99,51.05,28.89,28.89,28.89,49.48,50.69,55.0,,40.39,61.98,40.39,,
2021-01-02 15:00:00+01:00,,53.45,,53.45,51.16,59.17,,56.32,,53.45,53.45,53.45,52.16,48.45,46.05,53.45,,,53.89,53.45,56.32,,79.9,,,53.89,53.89,53.89,,53.89,,53.89,53.89,53.89,52.16,52.16,,,,,53.45,28.08,28.08,39.74,35.54,28.08,52.16,48.45,56.32,51.69,39.74,39.74,39.74,52.16,53.45,56.32,,66.3,61.98,66.3,,
2021-01-02 16:00:00+01:00,,59.99,,59.99,51.16,61.71,,63.1,,59.99,59.99,59.99,58.88,50.25,58.88,59.99,,,59.99,59.99,63.1,,79.75,,,59.99,59.99,59.99,,59.99,,59.99,80.01,59.99,58.88,58.88,,,,,59.99,28.85,28.85,58.88,35.01,28.85,58.88,50.25,63.09,59.3,58.88,58.88,58.88,58.88,59.99,63.1,,66.3,61.98,66.3,,
2021-01-02 17:00:00+01:00,,62.0,,62.0,51.17,64.53,,65.58,,62.0,62.0,62.0,60.51,54.23,60.51,62.0,,,62.0,62.0,67.49,,105.95,,,62.0,62.0,62.0,,62.0,,62.0,80.01,62.0,60.51,60.51,,,,,62.0,28.93,28.93,60.51,32.09,28.93,60.51,54.23,67.47,63.8,60.51,60.51,60.51,60.51,62.0,65.58,,64.16,61.98,64.16,,
2021-01-02 18:00:00+01:00,,63.08,,63.08,51.17,64.79,,65.22,,63.08,63.08,63.08,61.56,58.65,59.84,63.08,,,63.08,63.08,66.99,,144.0,,,63.08,63.08,63.08,,63.08,,63.08,84.1,63.08,61.56,61.56,,,,,63.08,28.53,28.53,59.84,31.61,28.53,61.56,58.65,66.98,61.81,59.84,59.84,59.84,61.56,63.08,65.22,,40.39,61.98,40.39,,
2021-01-02 19:00:00+01:00,,62.17,,62.17,51.16,64.08,,62.25,,62.17,62.17,62.17,56.17,60.43,40.15,62.17,,,62.17,62.17,63.45,,114.0,,,62.17,62.17,62.17,,62.17,,62.17,108.1,62.17,56.17,56.17,,,,,62.17,28.51,28.51,29.94,23.57,28.51,56.17,60.43,63.44,59.75,29.94,29.94,29.94,56.17,62.17,62.25,,40.03,61.98,40.03,,
2021-01-02 20:00:00+01:00,,60.03,,60.03,51.15,61.47,,57.92,,60.03,60.03,60.03,55.01,60.03,27.38,60.03,,,60.03,60.03,57.92,,95.32,,,60.03,60.03,60.03,,60.03,,60.03,108.1,60.03,55.01,55.01,,,,,60.03,27.38,27.38,27.38,21.51,27.38,55.01,60.03,57.91,56.13,27.38,27.38,27.38,55.01,60.03,57.92,,40.39,61.98,40.39,,
2021-01-02 21:00:00+01:00,,55.03,,55.03,51.14,58.58,,53.25,,55.03,55.03,55.03,52.6,55.03,31.15,55.03,,,48.35,55.03,53.25,,81.6,,,55.03,55.03,55.03,,55.03,,55.03,78.1,55.03,52.6,52.6,,,,,55.03,26.96,26.96,26.96,20.79,26.96,52.6,55.03,53.24,50.08,26.96,26.96,26.96,52.6,55.03,53.25,,40.39,61.98,40.39,,
2021-01-02 22:00:00+01:00,,52.25,,52.25,45.04,57.88,,52.78,,52.25,52.25,52.25,47.13,52.25,27.91,52.25,,,48.35,43.1,52.78,,84.29,,,52.25,52.25,52.25,,52.25,,52.25,52.25,52.25,47.13,47.13,,,,,52.25,26.85,26.85,26.85,20.7,26.85,47.13,52.25,49.01,50.07,26.85,26.85,26.85,47.13,43.1,52.78,,42.49,33.68,42.49,,
2021-01-02 23:00:00+01:00,,48.45,,48.45,38.1,56.03,,48.08,,48.45,48.45,48.45,39.56,48.45,25.94,48.45,,,48.35,1.06,48.08,,71.0,,,48.45,48.45,48.45,,48.45,,48.45,48.45,48.45,39.56,39.56,,,,,48.45,25.94,25.94,25.94,19.87,25.94,39.56,48.45,36.55,45.1,25.94,25.94,25.94,39.56,1.06,48.08,,41.09,33.68,41.09,,
2021-01-03 00:00:00+01:00,,46.11,,46.11,20.47,48.95,,39.01,,46.11,46.11,46.11,25.27,46.11,25.27,46.11,,,46.11,46.11,39.01,,67.11,,,46.11,46.11,46.11,,46.11,,46.11,46.11,46.11,25.27,25.27,,,,,46.11,25.27,25.27,25.27,22.89,25.27,34.13,46.11,39.0,27.0,25.27,25.27,25.27,25.27,46.11,39.01,,19.91,33.68,19.91,,
2021-01-03 01:00:00+01:00,,43.0,,43.0,17.52,42.03,,38.61,,43.0,41.59,41.59,24.59,43.0,24.59,43.0,,,43.0,43.0,28.55,,62.15,,,43.0,43.0,43.0,,43.0,,43.0,43.0,43.0,24.59,24.59,,,,,43.0,24.59,24.59,24.59,21.68,24.59,38.64,43.0,28.54,17.51,24.59,24.59,24.59,24.59,43.0,28.55,,19.91,33.68,19.91,,
2021-01-03 02:00:00+01:00,,39.55,,39.55,16.21,39.8,,35.5,,39.55,37.21,37.21,23.86,39.55,23.86,39.55,,,35.0,39.55,20.41,,58.82,,,39.55,39.55,39.55,,39.55,,39.55,39.55,39.55,23.86,23.86,,,,,39.55,23.86,23.86,23.86,20.28,23.86,38.56,39.55,20.4,11.94,23.86,23.86,23.86,23.86,39.55,20.41,,19.88,33.68,19.88,,
2021-01-03 03:00:00+01:00,,35.93,,38.63,18.02,36.77,,34.0,,35.18,35.18,35.18,23.57,37.44,23.57,37.44,,,28.54,35.93,23.91,,55.03,,,37.44,37.44,37.44,,37.44,,37.44,37.44,37.44,23.57,23.57,,,,,45.3,23.57,23.57,23.57,19.98,23.57,37.32,37.45,23.9,7.03,23.57,23.57,23.57,23.57,35.93,23.91,,19.88,33.69,19.88,,
2021-01-03 04:00:00+01:00,,33.96,,36.74,9.05,34.87,,35.5,,33.45,24.65,24.65,23.49,35.64,23.49,35.64,,,16.2,33.96,20.0,,53.0,,,35.64,35.64,35.64,,35.64,,35.64,35.64,35.64,23.49,23.49,,,,,43.0,23.49,23.49,23.49,19.97,23.49,35.83,37.45,20.0,10.03,23.49,23.49,23.49,23.49,33.96,20.0,,19.88,33.69,19.88,,
2021-01-03 05:00:00+01:00,,33.41,,37.17,19.97,35.26,,33.83,,32.37,23.85,23.85,23.85,35.5,23.85,35.5,,,20.11,33.41,26.04,,50.87,,,35.5,35.5,35.5,,35.5,,35.5,35.5,35.5,23.85,23.85,,,,,43.0,23.85,23.85,23.85,19.99,23.85,36.16,37.45,26.03,15.25,23.85,23.85,23.85,23.85,33.41,26.04,,20.9,33.69,20.9,,
2021-01-03 06:00:00+01:00,,33.17,,39.27,23.39,36.45,,31.07,,31.7,24.05,24.05,24.05,36.14,24.05,36.14,,,22.12,33.17,28.78,,50.44,,,36.14,36.14,36.14,,36.14,,36.14,36.14,36.14,24.05,24.05,,,,,42.0,24.05,24.05,24.05,19.92,24.05,38.34,37.45,28.77,1.59,24.05,24.05,24.05,24.05,33.17,28.78,,22.8,62.36,22.8,,
2021-01-03 07:00:00+01:00,,34.07,,40.02,20.9,41.01,,34.5,,32.63,24.8,24.8,24.8,36.97,24.8,36.97,,,36.97,34.07,34.5,,52.0,,,36.97,36.97,36.97,,36.97,,36.97,36.97,36.97,24.8,24.8,,,,,45.3,24.8,24.8,24.8,19.91,24.8,39.32,37.45,34.49,18.0,24.8,24.8,24.8,24.8,34.07,34.5,,24.56,62.36,24.56,,
2021-01-03 08:00:00+01:00,,37.56,,40.0,44.07,42.8,,37.5,,36.9,24.97,24.97,24.97,38.92,24.97,38.92,,,41.07,37.56,37.5,,51.05,,,41.07,41.07,41.07,,41.07,,41.07,41.07,41.07,24.97,24.97,,,,,43.32,24.97,24.97,24.97,19.92,24.97,39.12,38.92,37.49,27.9,24.97,24.97,24.97,24.97,37.56,37.5,,28.04,62.37,28.04,,
2021-01-03 09:00:00+01:00,,39.4,,48.5,48.17,49.06,,39.01,,36.96,25.65,25.65,25.65,44.49,25.65,44.49,,,44.49,39.4,39.01,,53.4,,,44.49,44.49,44.49,,44.49,,44.49,44.49,44.49,25.65,25.65,,,,,60.9,25.65,25.65,25.65,20.9,25.65,38.64,44.49,39.0,36.3,25.65,25.65,25.65,25.65,39.4,39.01,,28.95,62.37,28.95,,
2021-01-03 10:00:00+01:00,,40.8,,55.51,51.08,50.14,,41.2,,36.96,26.0,26.0,36.64,49.0,26.0,49.0,,,49.0,40.8,41.2,,61.51,,,49.0,49.0,49.0,,49.0,,49.0,49.0,49.0,36.64,36.64,,,,,72.23,26.0,26.0,26.0,24.06,26.0,36.64,49.0,41.19,40.05,26.0,26.0,26.0,26.0,40.8,41.2,,31.59,62.38,31.59,,
2021-01-03 11:00:00+01:00,,45.78,,53.94,51.09,50.8,,43.51,,43.72,26.07,26.89,36.73,50.3,26.07,50.3,,,49.0,45.78,43.51,,65.76,,,50.3,50.3,50.3,,50.3,,50.3,50.3,50.3,36.73,36.73,,,,,62.16,26.07,26.07,26.07,24.98,26.07,36.73,50.3,43.5,41.28,26.07,26.07,26.07,26.89,45.78,43.51,,32.96,62.38,32.96,,
2021-01-03 12:00:00+01:00,,49.11,,54.34,51.09,52.65,,43.04,,47.71,25.87,25.87,36.83,48.0,25.87,52.04,,,44.4,49.11,43.04,,69.18,,,52.04,52.04,52.04,,52.04,,52.04,52.04,52.04,36.83,36.83,,,,,60.9,25.87,25.87,25.87,25.1,25.87,36.83,48.0,43.03,40.88,25.87,25.87,25.87,25.87,49.11,43.04,,37.89,62.38,37.89,,
2021-01-03 13:00:00+01:00,,42.41,,49.98,51.09,50.31,,42.34,,40.41,25.83,25.83,36.31,46.64,25.83,46.64,,,38.55,42.41,42.34,,74.87,,,46.64,46.64,46.64,,46.64,,46.64,46.64,46.64,36.31,36.31,,,,,59.0,25.83,25.83,25.83,25.17,25.83,36.31,46.64,42.33,40.02,25.83,25.83,25.83,25.83,42.41,42.34,,37.89,62.39,37.89,,
2021-01-03 14:00:00+01:00,,41.06,,46.33,51.08,49.98,,42.9,,39.66,26.02,26.02,35.55,44.01,26.02,44.01,,,43.73,41.06,42.9,,76.31,,,44.01,44.01,44.01,,44.01,,44.01,44.01,44.01,35.55,35.55,,,,,52.65,26.02,26.02,26.02,25.27,26.02,35.55,44.01,42.89,39.46,26.02,26.02,26.02,26.02,41.06,42.9,,37.89,62.39,37.89,,
2021-01-03 15:00:00+01:00,,40.1,,42.22,51.08,50.17,,42.9,,39.57,26.5,26.5,36.76,41.27,26.5,41.27,,,45.53,40.1,42.9,,70.28,,,45.53,45.53,45.53,,45.53,,45.53,45.53,45.53,36.76,36.76,,,,,44.67,26.5,26.5,26.5,25.24,26.5,36.76,41.27,42.89,39.93,26.5,26.5,26.5,26.5,40.1,42.9,,35.89,62.4,35.89,,
2021-01-03 16:00:00+01:00,,40.63,,59.37,51.1,52.78,,48.78,,36.11,28.05,33.27,43.33,49.92,28.05,49.92,,,49.92,40.63,50.83,,67.0,,,49.92,49.92,49.92,,49.92,,49.92,49.92,49.92,43.33,43.33,,,,,57.67,28.05,28.05,28.05,24.75,28.05,43.33,49.92,50.82,44.05,28.05,28.05,28.05,33.27,40.63,48.78,,37.37,62.4,37.37,,
